Timestamp,Age,Gender,City,Position,Total years of experience,Seniority level,main technology,Yearly salary,Yearly bonus,Number of vacation days,Main language at work,Company type,Contract duration,Employment status,Company business sector
11/24/2020,46,Male,Berlin,Software Engineer,14,Senior,JavaScript,80000,6126618,30,English,Product,Unlimited contract,Full-time employee,Tourism
11/24/2020,33,Male,Berlin,Software Engineer,14,Senior,PHP,68000,0,28,English,Product,Unlimited contract,Full-time employee,Telecom
11/24/2020,27,Male,Tuttlingen,Software Engineer,4,Junior,C#,46000,2000,30,German,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,38,Male,Stuttgart,Software Engineer,15,Senior,C#,56400,6126618,30,English,Product,Unlimited contract,Full-time employee,Health
11/24/2020,32,Male,Munich,Backend Developer,11,Senior,PHP,81200,81200,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,36,Female,Berlin,Recruiter,11,Senior,No data,70000,11000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,26,Male,Frankfurt,Backend Developer,7,Senior,Java,65000,6126618,30,English,Product,Unlimited contract,Full-time employee,Health
11/24/2020,29,Male,Berlin,Software Engineer,12,Senior,Go,75000,75000,27,English,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,32,Male,NÃ¼rnberg,Testautomation,8,Senior,"Java, JS",60000,0,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Gaming
11/24/2020,29,Male,Bonn,Mobile Developer,5,Middle,Objective-C,55000,4000,24,English,Product,Unlimited contract,Full-time employee,Software Development
11/24/2020,33,Male,Hamburg,Software Engineer,10,Senior,Ruby,75000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,33,Other,Munich,Data Scientist,2,Middle,Python ,54000,6126618,20,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Munich,QA Engineer,9,Senior,QA,76000,0,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,34,Male,Berlin,Software Engineer,10,Senior,C++,76000,12000,30,English,Product,Unlimited contract,Full-time employee,Transport
11/24/2020,31,Male,Moscow,Data Scientist,2,Lead,Python,20000,6500,30,Russian,Bank,Unlimited contract,Full-time employee,Transport
11/24/2020,29,Male,Munich,Software Engineer,7,Senior,TypeScript,80000,0,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,33,Male,Munich,Software Engineer,10,Senior,C#,78000,6126618,30,German,Product,Unlimited contract,Full-time employee,Media
11/24/2020,32,Male,Berlin,Backend Developer,4,Senior,Ruby,65000,6126618,28,English,Product,Unlimited contract,Full-time employee,Media
11/24/2020,47,Male,Hamburg,Software Engineer,22,Senior,C++/C#,46000,46000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,29,Male,Berlin,Backend Developer,8,Middle,Go,65000,0,30,English,Product,Unlimited contract,Full-time employee,Software Development
11/24/2020,28,Male,Munich,Software Engineer,5,Senior,C++,67000,2000,20,English,Startup,Unlimited contract,Self-employed (freelancer),Health
11/24/2020,33,Male,Hamburg,Support Engineer,9,Senior,No data,61000,6126618,28,English,No data,Unlimited contract,Full-time employee,commerce
11/24/2020,25,Male,Hamburg,Data Scientist,2,Middle,Python,48000,5000,28,German,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,32,Male,Munich,SAP Developer,9,Senior,ABAP,70800,5000,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Ð¡onstruction
11/24/2020,45,Male,Munich,Frontend Developer,3,Senior,Javascript / Typescript,70000,6126618,25,Russian,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,26,Male,Frankfurt,Software Engineer,3,Middle,Python ,48000,6126618,27,English,Consulting / Agency,Unlimited contract,Full-time employee,Manufacture
11/24/2020,29,Male,Munich,Mobile Developer,8,Senior,Java/Kotlin,65400,6126618,30,English,Consulting / Agency,Unlimited contract,Full-time employee,Manufacture
11/24/2020,40,Male,Berlin,Backend Developer,18,Senior,php,60000,0,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,27,Male,Munich,Software Engineer,5,Senior,Typescript / Angular,71000,5000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,27,Male,Munich,Software Engineer,5,Senior,Javascript,65000,6126618,22,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,38,Male,Koblenz,Systemadministrator,20,Senior,No data,44000,6126618,25,German,Systemhaus,Unlimited contract,Full-time employee,commerce
11/24/2020,22,Male,Warsaw,Backend Developer,3,Middle,PHP,27000,6126618,21,Polish,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/24/2020,30,Male,Berlin,DevOps,9,Lead,Kubernetes,90000,0,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,30,Male,Hamburg,Software Engineer,6,Middle,.NET,60000,6000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,29,Male,Munich,SW Architect,8,Senior,C++,73000,400,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,37,Male,Heidelberg,Software Engineer,15,Senior,ABAP,67500,7500,30,English,Product,Unlimited contract,Full-time employee,Dating
11/24/2020,28,Male,Berlin,SRE,6,Middle,Kubernetes,66000,122.13,27,English,Product,Unlimited contract,Full-time employee,Government
11/24/2020,28,Female,Berlin,Software Engineer,8,Lead,Javascript,80000,0,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,26,Male,Karlsruhe,Software Engineer,5,No data,No data,55000,0,30,50/50,Consulting / Agency,Unlimited contract,Full-time employee,Telecom
11/24/2020,28,Male,Stuttgart,Backend Developer,5,Middle,Java,55000,5000,30,German,Product,Unlimited contract,Full-time employee,Catering
11/24/2020,33,Male,Berlin,Software Engineer,13,Senior,Ruby,75000,20000,27,English,Product,Unlimited contract,Full-time employee,Media
11/24/2020,25,Male,Berlin,Backend Developer,5,Senior,Java,60000,5600,28,No data,No data,No data,No data,commerce
11/24/2020,38,Male,KÃ¶ln,QA Engineer,7,Middle,No data,54500,6126618,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Security
11/24/2020,40,Male,Frankfurt,Software Engineer,22,Senior,Java,72000,5000,30,German,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,28,Male,Munich,"Fullstack engineer, Ð½Ñ Ð¸Ð»Ð¸ Software engineer",9,Senior,React/Typescript,60000,0,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,29,Male,Berlin,Backend Developer,11,Senior,Python,85000,4000,30,English,Product,Unlimited contract,Full-time employee,Health
11/24/2020,33,Male,Berlin,Software Engineer,9,Lead,Java,75000,6126618,24,English,Startup,Unlimited contract,Full-time employee,Manufacture
11/24/2020,24,Male,Aachen,HiWi,3,Junior,Python,10164,6126618,14,English,University,Temporary contract,Part-time employee,commerce
11/24/2020,30,Male,Berlin,Backend Developer,4,Senior,Golang ,65000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,31,Male,Munich,Software Engineer,11,Middle,Python,75000,6126618,28,English,Product,Unlimited contract,Full-time employee,Scientific Activities
11/24/2020,44,Male,Munich,Software Engineer,28,Senior,C#,78500,0,30,English,Product,Unlimited contract,Full-time employee,Automotive
11/24/2020,35,Male,DÃ¼sseldorf,Product Manager,5,Senior,No data,56000,56000,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,41,Female,Munich,Data Engineer,12,Senior,No data,68000,4500,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Tourism
11/24/2020,32,Male,Berlin,Software Engineer,12,Senior,Java,83000,500,27,English,Product,Unlimited contract,Full-time employee,Software Development
11/24/2020,28,Female,Mannheim,Software Engineer,4,Junior,No data,53000,6126618,30,English,Consulting / Agency,Unlimited contract,Full-time employee,IT
11/24/2020,33,Male,Karlsruhe ,Backend Developer,8,Lead,Python,65000,5400,29,English,Product,Unlimited contract,Part-time employee,Finance / Insurance
11/24/2020,33,Male,Berlin,Software Engineer,10,Middle,iOS,65000,6126618,27,English,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,46,Male,Munich,Software Engineer,10,Senior,Python ,68500,6126618,28,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,27,Male,Berlin,Frontend Developer,8,Middle,Angular,45000,6126618,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,30,Male,Samara,Backend Developer,2,Middle,php,12000,6126618,28,No data,No data,No data,No data,commerce
11/24/2020,32,Male,Berlin,Backend Developer,5,Middle,Ruby,72000,6126618,30,English,Product,Unlimited contract,Full-time employee,IT
11/24/2020,34,Male,Berlin,Software Engineer,15,Lead,Java,80000,12000,28,English,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,33,Male,Berlin,Software Engineer,10,Senior,Salesforce ,68000,6126618,25,English,Startup,Temporary contract,Full-time employee,Transport
11/24/2020,26,Male,"Riga, Latvia",Software Engineer,4,Middle,javascript,24000,0,20,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/24/2020,41,Male,Berlin,Software Engineer,19,Lead,Python,95500,14500,30,English,Product,Unlimited contract,Full-time employee,Tourism
11/24/2020,35,Male,Cologne,Software Engineer,14,Senior,C++,72000,77000,35,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,26,Male,Hamburg,Software Engineer,7,Senior,TypeScript,72000,6126618,27,German,Consulting / Agency,Unlimited contract,Full-time employee,Transport
11/24/2020,27,Male,Berlin,Mobile Developer,3,Middle,Kotlin,65000,6126618,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,24,Male,Munich,Software Engineer,3,Middle,Java/C++,77600,43500,30,English,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,35,Male,Hamburg,Software Engineer,13,Lead,Scala / Python,95000,15000,25,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,31,Male,Dusseldorf,Software Engineer,7,Senior,C++,50400,50400,27,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,25,Male,Berlin,Backend Developer,5,Middle,Java,80000,6126618,30,English,Startup,Unlimited contract,Full-time employee,Manufacture
11/24/2020,30,Male,Moscow,Backend Developer,2,Middle,Python,13000,0,28,Russian,Startup,Unlimited contract,Full-time employee,Transport
11/24/2020,37,Male,Zurich,Project manager,20,Middle,No data,130000,20000,25,English,Consulting / Agency,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,30,Male,Moscow,Software Engineer,5,Middle,C,14712,0,30,Russian,Product,Unlimited contract,Full-time employee,Telecom
11/24/2020,33,Male,Berlin,Product Manager,5,Senior,No data,70000,800,30,German,Product,No data,Full-time employee,Health
11/24/2020,35,Male,Berlin,QA Engineer,11,Senior,Java,74400,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,37,Male,Hamburg,Software Engineer,15,Senior,Java,70000,0,25,English,Startup,Temporary contract,Full-time employee,Scientific Activities
11/24/2020,36,Male,Hamburg,Backend Developer,10,Senior,Java/Scala,82000,6126618,30,German,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,32,Female,Cologne,Data Scientist,4,Senior,Python,85000,88000,30,English,consumer goods,Unlimited contract,Full-time employee,commerce
11/24/2020,38,Male,Berlin,Security Engineer,5,Lead,No data,80000,0,30,English,Startup,Unlimited contract,Full-time employee,Catering
11/24/2020,23,Male,Berlin,Software Engineer,4,Middle,Javascript,70500,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,39,Male,Stuttgart,Software Engineer,11,Lead,PHP,75000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,27,Female,Berlin,Data Scientist,3,Middle,Python,58000,1000,24,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,50,Male,Berlin,Software Engineer,29,Lead,C++,28800,28800,30,German,IT-Outsourcing,Unlimited contract,Full-time employee,commerce
11/24/2020,35,Female,Berlin,Designer (UI/UX),15,Middle,No data,53000,65000,28,English,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,40,Male,Berlin,Architect,10,Middle,No data,89000,10000,30,English,No data,Unlimited contract,Full-time employee,Telecom
11/24/2020,35,Male,Helsinki,Backend Developer,11,Senior,python,66000,2000,28,English,Product,Unlimited contract,Full-time employee,IT
11/24/2020,29,Male,Berlin,Backend Developer,10,Senior,Ruby,80000,0,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,30,Male,Munich,Mobile Developer,8,Lead,Swift,75000,86000,24,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,24,Male,Frankfurt,Frontend Developer,3,Middle,JavaScript,44000,3000,26,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,28,Male,WÃ¼rzburg,Software Engineer,8,Senior,Java,75000,0,28,English,Product,Unlimited contract,Full-time employee,IT
11/24/2020,28,Male,Berlin,Backend Developer,9,Senior,PHP,60000,1000,25,English,Product,Unlimited contract,Full-time employee,Manufacture
11/24/2020,37,Female,Berlin,Designer (UI/UX),2,Middle,No data,70000,6126618,28,English,Startup,Temporary contract,Full-time employee,Finance / Insurance
11/24/2020,37,Male,Berlin,Software Engineer,8,Senior,Python ,76900,77400,26,English,Product,Unlimited contract,Full-time employee,Health
11/24/2020,33,Male,Berlin,Technical Lead,10,Lead,No data,85000,6126618,26,English,Startup,Unlimited contract,Full-time employee,Gaming
11/24/2020,30,Male,Kiev,Backend Developer,8,Middle,Web developer,27000,0,21,Ð ÑÑÑÐºÐ¸Ð¹,Product,Temporary contract,Full-time employee,Finance / Insurance
11/24/2020,30,Male,Munich,Frontend Developer,4,Middle,JavaScript/Typescript,55000,0,27,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,31,Male,Berlin,Software Engineer,4,Lead,Java,95000,0,28,English,Startup,Unlimited contract,Full-time employee,IT
11/24/2020,33,Male,Munich,Software Engineer,4,Middle,Java,56000,0,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,28,Female,Berlin,Software Engineer,3,Middle,Javascript,60000,0,28,English,Startup,Unlimited contract,Full-time employee,Marketing
11/24/2020,31,Female,Munich,Software Engineer,2,Middle,Java,58000,3000,28,German,Product,Unlimited contract,Full-time employee,Scientific Activities
11/24/2020,34,Male,Berlin,Mobile Developer,9,Senior,Android,72000,12,27,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,24,Male,Berlin,Backend Developer,4,Middle,PHP,46000,6126618,28,English,Startup,Unlimited contract,Full-time employee,IT
11/24/2020,39,Male,Berlin,DevOps,15,Senior,Python,70000,0,21,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,42,Male,Den Haag,Backend Developer,20,Senior,.NET,75000,0,25,English,Product,Unlimited contract,Full-time employee,Transport
11/24/2020,26,Male,London,Frontend Developer,8,Senior,"TypeScript, React",105000,60000,30,English,Startup,Unlimited contract,Full-time employee,IT
11/24/2020,31,Female,Frankfurt,Software Engineer,2,Junior,No data,50000,6126618,28,English,Consulting / Agency,Unlimited contract,Full-time employee,Agriculture
11/24/2020,32,Female,Berlin,Mobile Developer,7,Senior,Kotlin,63000,6126618,26,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,30,Female,Berlin,QA Engineer,4,Middle,No data,52000,6126618,20,English,Startup,Unlimited contract,Full-time employee,Energy
11/24/2020,23,Male,Berlin,Mobile Developer,3,Lead,Swift,65000,65000,25,English,Startup,Unlimited contract,Full-time employee,Health
11/24/2020,27,Female,Berlin,Backend Developer,3,Middle,No data,60000,6126618,24,English,No data,Unlimited contract,Full-time employee,commerce
11/24/2020,27,Male,Amsterdam,ML Engineer,4,Middle,python,62000,62000,25,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,27,Male,Berlin,Tech Lead / Full-Stack,5,Lead,Python / JavaScript (React),90000,1000,28,English,Startup,Unlimited contract,Full-time employee,Transport
11/24/2020,29,Male,Berlin,Frontend Developer,8,Senior,JavaScript / typescript,69000,74000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Munich,Software Engineer,10,Senior,Java,88000,120000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,31,Male,Berlin,DevOps,11,Senior,Terraform,81000,0,28,English,Startup,Unlimited contract,Full-time employee,Real Estate
11/24/2020,29,Male,Cracovia,Frontend Developer,2,Middle,JavaScript,18700,19200,22,Polish,Product,Unlimited contract,Full-time employee,Health
11/24/2020,26,Male,Berlin,Marketing Analyst,7,Middle,SQL,60000,5000,27,English,Startup,Unlimited contract,Full-time employee,Software Development
11/24/2020,29,Male,Berlin,Software Engineer,5,Middle,PHP,56000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,30,Male,Hamburg,Frontend Developer,7,Senior,JavaScript,55000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,38,Male,Berlin,Mobile Developer,10,Senior,Swift,70000,0,24,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Berlin,CTO,10,CTO,JAVA,200000,200000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,25,Male,Berlin,Solutions Architect,6,Middle,Apache Spark,100000,20000,30,English,Product,Unlimited contract,Full-time employee,Advertising
11/24/2020,24,Male,Berlin,Backend Developer,3,Junior,C#,48000,6126618,28,English,Game Company,Temporary contract,Full-time employee,Transport
11/24/2020,24,Male,Tallinn,Software Engineer,3,Junior,Java,30000,0,28,English,Product,Unlimited contract,Full-time employee,Marketing
11/24/2020,27,Male,Prague,Software Engineer,3,Middle,.NET,21120,3520,21,Czech,Product,Temporary contract,Full-time employee,Finance / Insurance
11/24/2020,34,Female,Berlin,QA Engineer,6,Senior,Ruby,67500,0,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,30,Male,Utrecht,Data Scientist,2,Middle,python,48000,10000,25,English,Product,Temporary contract,Full-time employee,Gaming
11/24/2020,27,Female,Munich,Frontend Developer,2,Middle,JavaScript,64000,0,28,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,46,Male,Frankfurt,Software Engineer,23,Senior,C#,90000,96000,30,German,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/24/2020,48,Male,Berlin,Senior Network&Security Eng.,9,Senior,"Computer Networking,  Network Security ",68500,0,26,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,42,Female,Munich,Software tester ,12,No level ,Java,47500,47500,28,German,Product,Unlimited contract,Part-time employee,Transport
11/24/2020,40,Female,Berlin,Fullstack Developer,8,Senior,C#,57000,1500,26,German,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,23,Male,Stockholm,Frontend Developer,5,Senior,Javascript,45600,45600,30,English,Consulting / Agency,Unlimited contract,Full-time employee,Transport
11/24/2020,33,Male,Berlin,Software Engineer,9,Senior,Java,90000,9000,25,English,Product,Unlimited contract,Full-time employee,Scientific Activities
11/24/2020,30,Male,Moscow,Backend Developer,2,Junior,Elixir,50000,55000,30,English,Product,Unlimited contract,Self-employed (freelancer),commerce
11/24/2020,40,Male,Braunschweig ,SAP BW Senior Consultant ,11,Senior,SAP BW / ABAP,75000,5000,30,German,Financial ,Unlimited contract,Full-time employee,Finance / Insurance
11/24/2020,38,Male,Dresden,Software Engineer,10,Lead,"Go, PHP, SQL",62000,6126618,30,German,Product,Unlimited contract,Full-time employee,Telecom
11/24/2020,28,Male,Kyiv,Mobile Developer,5,Senior,Swift,45000,6126618,20,English,Product,Unlimited contract,Full-time employee,Health
11/24/2020,38,Male,Berlin,Software Engineer,16,Senior,ABAP,83000,11000,27,English,Startup,Unlimited contract,Full-time employee,commerce
11/24/2020,32,Male,Hamburg,Software Engineer,12,Senior,Java,66300,1000,28,German,Product,Unlimited contract,Full-time employee,Automotive
11/24/2020,33,Female,Berlin,Software Engineer,6,Middle,java,65000,6126618,28,English,Startup,Unlimited contract,Full-time employee,Scientific Activities
11/24/2020,34,Male,Berlin,Software Engineer,13,Lead,Kotlin ,85000,6126618,32,English,Product,Unlimited contract,Full-time employee,commerce
11/24/2020,35,Female,Stuttgart ,QA Manager ,9,Middle,Jira,60000,0,30,English,Consulting / Agency,Unlimited contract,Full-time employee,Software Development
11/24/2020,37,Male,Stuttgart ,Software Engineer,9,Senior,Qml,60000,0,30,English,Consulting / Agency,Unlimited contract,Full-time employee,IT
11/24/2020,40,Male,Stuttgart,Software Engineer,14,Senior,C,95000,6126618,28,German,Product,Unlimited contract,Full-time employee,Real Estate
11/24/2020,33,Male,Berlin,Director of Engineering,10,Director,PHP,100000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,36,Male,Munich,IT Spezialist,15,Senior,AWS,79300,11900,30,German,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,31,Female,Berlin,Product Manager,9,Senior,No data,60000,6126618,20,English,Product,Unlimited contract,Full-time employee,Telecom
11/25/2020,27,Male,Frankfurt,Software Engineer,5,Middle,C#/.NET,48000,0,28,English,Consulting / Agency,Unlimited contract,Full-time employee,Automotive
11/25/2020,28,Male,Berlin,Software Engineer,6,Middle,PHP,60000,0,26,English,E-commerce,Unlimited contract,Full-time employee,commerce
11/25/2020,23,Male,Warsaw,Software Engineer,4,Middle,PHP,34000,6126618,28,English,Product,Temporary contract,Full-time employee,commerce
11/25/2020,31,Female,Berlin,QA Engineer,11,Middle,JS,57000,6126618,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,33,Other,Berlin,Other,9,No data,No data,99999999999,6126618,28,No data,No data,No data,No data,Software Development
11/25/2020,34,Male,Tallinn,Software Engineer,12,Middle,PHP,54000,6126618,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,34,Male,Berlin,Software Engineer,10,Senior,.Net,60000,0,28,English,Product,Unlimited contract,Full-time employee,Agriculture
11/25/2020,29,Male,Tallinn,Mobile Developer,7,Senior,Android,65000,20000,28,English,Startup,Unlimited contract,Full-time employee,Transport
11/25/2020,38,Male,Munich,Software Engineer,15,Senior,Javascript,80000,6000,30,English,Corporation,Unlimited contract,Full-time employee,Tourism
11/25/2020,25,Female,Berlin,Frontend Developer,4,Middle,Javascript / Typescript,60000,6126618,23,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,28,Male,Berlin,Frontend Developer,6,Senior,JavaScript,66000,0,24,English,No data,Unlimited contract,Full-time employee,commerce
11/25/2020,23,Male,Berlin,Software Engineer,3,Middle,JavaScript,60000,6000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,30,Male,Munich,Software Engineer,10,Senior,.NET,75000,5000,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,32,Male,Berlin,Engineering Manager,10,Middle,JavaScript,85000,6126618,24,English,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,28,Male,Berlin,Frontend Developer,2,Junior,JavaScript,47000,6126618,26,German,Publishing and Technology,Unlimited contract,Full-time employee,commerce
11/25/2020,31,Male,Berlin,ML Engineer,4,Junior,python,62000,8000,30,German,Product,Unlimited contract,Full-time employee,Manufacture
11/25/2020,29,Male,Berlin,Designer (UI/UX),6,Middle,No data,56000,6126618,28,English,Startup,Unlimited contract,Full-time employee,Software Development
11/25/2020,40,Female,Berlin,Software Engineer,9,Junior,JavaScript ,50000,6126618,30,English,Startup,Unlimited contract,Full-time employee,IT
11/25/2020,42,Male,Berlin,Software Engineer,17,Senior,Go,75000,8000,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,40,Male,Berlin,Product Manager,13,Head,No data,90000,10000,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,27,Male,Berlin,Software Engineer,6,Middle,Java,82000,12000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,29,Male,Munich,Software Engineer,8,Middle,PHP,75000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,37,Male,Malta,Software Architect,18,Head,Go,156000,0,0,English,Startup,Unlimited contract,Self-employed (freelancer),Finance / Insurance
11/25/2020,23,Male,Berlin,Software Engineer,5,Middle,Python,53000,0,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,35,Male,Munich,Backend Developer,14,Senior,Java,77000,0,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,39,Male,Berlin,Manager,11,Head,Python ,180000,150000,28,English,Product,Unlimited contract,Full-time employee,Manufacture
11/25/2020,33,Male,LÃ¼beck,Software Engineer,10,Middle,C#,55000,0,27,German,Product,Unlimited contract,Full-time employee,Software Development
11/25/2020,31,Male,Berlin,Software Engineer,10,Lead,Python,82000,6126618,26,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,38,Male,Berlin,Data Scientist,15,Head,Python,100000,120000,27,English,Startup,Unlimited contract,Full-time employee,Ð¡onstruction
11/25/2020,31,Male,Hamburg,ML Engineer,3,Lead,Python ,70000,0,30,English,Startup,Unlimited contract,Full-time employee,Dating
11/25/2020,24,Male,Cologne,Data Scientist,1,No data,Python,57600,7000,27,English,Consulting / Agency,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,26,Female,Berlin,Data Scientist,2,Junior,Python,47000,0,25,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,30,Male,Berlin,Software Engineer,10,Senior,Java,70000,0,27,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,33,Male,Munich,Software Engineer,9,Lead,Java,100000,0,29,German,Product,Unlimited contract,Full-time employee,IT
11/25/2020,33,Male,Munich,Software Engineer,11,Senior,Python,65000,6126618,28,English,Startup,Unlimited contract,Full-time employee,Transport
11/25/2020,31,Male,Berlin,Mobile Developer,10,Senior,Swift,80000,13500,27,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,33,Male,Nuremberg ,Data Scientist,2,Middle,Python,54000,0,30,English,Market Research ,Unlimited contract,Full-time employee,Media
11/25/2020,43,Male,Munich,Consultant ,21,Senior,Java,72000,0,28,German,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,36,Male,Berlin,Frontend Developer,14,Senior,Javascript,78000,6126618,24,English,Startup,Unlimited contract,Full-time employee,HR
11/25/2020,33,Male,NÃ¼rnberg,Software Engineer,9,Senior,Javascript / Typescript,60000,25000,30,German,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,36,Female,Berlin,DevOps,1,Middle,java,60000,5000,26,English,Consulting / Agency,Unlimited contract,Full-time employee,Scientific Activities
11/25/2020,27,Female,Munich,Mobile Developer,1,Junior,"Kotlin, Java",50000,0,27,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,33,Male,Berlin,Software Engineer,12,Lead,Go,120000,50000,30,English,Product,Unlimited contract,Full-time employee,SAS
11/25/2020,33,Male,Berlin,Data Analyst,2,Middle,SQL,62000,6126618,30,English,Product,Unlimited contract,Full-time employee,Scientific Activities
11/25/2020,40,Male,Berlin,QA Engineer,11,Senior,Python,60000,1000,28,German,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,24,Female,Berlin,Software Engineer,2,Middle,No data,58000,6126618,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Transport
11/25/2020,40,Male,Bodensee,Product Manager,17,Lead,Linux Kernel,81000,7000,30,German,Product,Unlimited contract,Full-time employee,IT
11/25/2020,37,Male,Munich,DevOps,13,Lead,No data,70000,6126618,25,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,35,Male,Frankfurt,Frontend Developer,6,Senior,Javascript,80000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,39,Male,Berlin,Data Scientist,7,Senior,several,70000,70000,28,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
